0.47,2.01554,3.49679,1.35506,0.918284,2.41604,3.82066,0.452886,-0.891568,0.891568,0.452886
0.47,2.01554,3.49679,1.35503,0.918221,2.41605,3.82061,0.452886,-0.891568,0.891568,0.452886
0.475,2.02231,3.50138,1.35759,0.920169,2.41496,3.82596,0.457338,-0.889293,0.889293,0.457338
0.475,2.02233,3.50139,1.35728,0.921006,2.41512,3.82633,0.457338,-0.889293,0.889293,0.457338
0.48,2.02911,3.506,1.35961,0.924034,2.41415,3.83222,0.461779,-0.886995,0.886995,0.461779
0.48,2.02911,3.506,1.35958,0.923971,2.41417,3.83217,0.461779,-0.886995,0.886995,0.461779
0.485,2.03591,3.51061,1.36191,0.925936,2.41303,3.83754,0.466208,-0.884675,0.884675,0.466208
0.485,2.03592,3.51062,1.36163,0.926749,2.41317,3.8379,0.466208,-0.884675,0.884675,0.466208
0.49,2.04273,3.51526,1.36374,0.929769,2.41214,3.84377,0.470626,-0.882333,0.882333,0.470626
0.49,2.04273,3.51526,1.36372,0.929707,2.41216,3.84373,0.470626,-0.882333,0.882333,0.470626
0.495,2.04955,3.51991,1.36581,0.931685,2.41097,3.8491,0.475032,-0.879969,0.879969,0.475032
0.495,2.04956,3.51992,1.36555,0.932475,2.4111,3.84944,0.475032,-0.879969,0.879969,0.475032
0.5,2.05639,3.52459,1.36745,0.935482,2.41002,3.85531,0.479426,-0.877583,0.877583,0.479426
0.5,2.05639,3.52458,1.36743,0.935421,2.41003,3.85527,0.479426,-0.877583,0.877583,0.479426
0.505,2.06322,3.52926,1.3693,0.937409,2.40881,3.86064,0.483807,-0.875174,0.875174,0.483807
0.505,2.06323,3.52927,1.36906,0.938176,2.40892,3.86097,0.483807,-0.875174,0.875174,0.483807
0.51,2.07008,3.53396,1.37075,0.941168,2.40778,3.86682,0.488177,-0.872745,0.872745,0.488177
0.51,2.07008,3.53396,1.37073,0.941107,2.40779,3.86678,0.488177,-0.872745,0.872745,0.488177
0.515,2.07693,3.53867,1.37238,0.943104,2.40653,3.87215,0.492535,-0.870293,0.870293,0.492535
0.515,2.07694,3.53868,1.37216,0.943847,2.40663,3.87247,0.492535,-0.870293,0.870293,0.492535
0.52,2.0838,3.5434,1.37365,0.94682,2.40544,3.8783,0.49688,-0.867819,0.867819,0.49688
0.52,2.0838,3.5434,1.37363,0.94676,2.40545,3.87826,0.49688,-0.867819,0.867819,0.49688
0.525,2.09067,3.54813,1.37506,0.948763,2.40416,3.88362,0.501213,-0.865324,0.865324,0.501213
0.525,2.09068,3.54814,1.37486,0.949483,2.40425,3.88392,0.501213,-0.865324,0.865324,0.501213
0.53,2.09755,3.55289,1.37614,0.952434,2.40301,3.88973,0.505533,-0.862807,0.862807,0.505533
0.53,2.09755,3.55289,1.37612,0.952375,2.40302,3.88969,0.505533,-0.862807,0.862807,0.505533
0.535,2.10443,3.55765,1.37734,0.954381,2.4017,3.89504,0.509841,-0.860269,0.860269,0.509841
0.535,2.10444,3.55766,1.37715,0.955078,2.40177,3.89533,0.509841,-0.860269,0.860269,0.509841
0.54,2.11132,3.56244,1.37823,0.958005,2.4005,3.9011,0.514136,-0.857709,0.857709,0.514136
0.54,2.11132,3.56244,1.37822,0.957946,2.40051,3.90106,0.514136,-0.857709,0.857709,0.514136
0.545,2.11821,3.56723,1.37923,0.959955,2.39916,3.90639,0.518418,-0.855127,0.855127,0.518418
0.545,2.11822,3.56724,1.37905,0.960628,2.39922,3.90667,0.518418,-0.855127,0.855127,0.518418
0.55,2.12511,3.57205,1.37993,0.963528,2.39791,3.91241,0.522687,-0.852525,0.852525,0.522687
0.55,2.12511,3.57204,1.37992,0.963471,2.39792,3.91237,0.522687,-0.852525,0.852525,0.522687
0.555,2.13201,3.57686,1.38072,0.96548,2.39655,3.91768,0.526943,-0.8499,0.8499,0.526943
0.555,2.13202,3.57687,1.38056,0.96613,2.39659,3.91794,0.526943,-0.8499,0.8499,0.526943
0.56,2.13892,3.58171,1.38124,0.969002,2.39525,3.92364,0.531186,-0.847255,0.847255,0.531186
0.56,2.13892,3.5817,1.38123,0.968946,2.39526,3.9236,0.531186,-0.847255,0.847255,0.531186
0.565,2.14583,3.58655,1.38182,0.970954,2.39387,3.92888,0.535416,-0.844589,0.844589,0.535416
0.565,2.14583,3.58656,1.38167,0.97158,2.3939,3.92913,0.535416,-0.844589,0.844589,0.535416
0.57,2.15274,3.59142,1.38215,0.974422,2.39253,3.93478,0.539632,-0.841901,0.841901,0.539632
0.57,2.15274,3.59142,1.38214,0.974367,2.39253,3.93475,0.539632,-0.841901,0.841901,0.539632
0.575,2.15965,3.59629,1.38252,0.976374,2.39112,3.94,0.543835,-0.839192,0.839192,0.543835
0.575,2.15965,3.5963,1.38239,0.976976,2.39115,3.94023,0.543835,-0.839192,0.839192,0.543835
0.58,2.16656,3.60119,1.38267,0.979787,2.38975,3.94583,0.548024,-0.836463,0.836463,0.548024
0.58,2.16656,3.60119,1.38266,0.979734,2.38975,3.9458,0.548024,-0.836463,0.836463,0.548024
0.585,2.17347,3.60609,1.38284,0.981738,2.38833,3.95101,0.552199,-0.833712,0.833712,0.552199
